hashtag,tweet,hashtags,Processed_Tweet,Dominant_Topic
allu arjun,"#Allu Arjun #TrivikramSrinivas 's Film Look Test May Be In June

timesnownews.com/entertainme…","#Allu,#TrivikramSrinivas","['#', 'allu', 'arjun', '#', 'trivikramsrinivas', ""'s"", 'film', 'look', 'test', 'may', 'be', 'in', 'june', 'timesnownews.com/entertainme…']",2
allu arjun,#allu arjun🎶,#allu,"['#', 'allu', 'arjun🎶']",2
allu arjun,"South Indian Male Actors with 50 Crs+ Pre-sales :- 

🔹#Vijay     🔹#Prabhas
🔹#Yash     🔹#Allu Arjun
🔹#Jr NTR  🔹#RamCharan [ RRR ]

New Entry :-  #Mohanlal from Mollywood 👑💥

That  too  Even before  the  Mighty  #Rajni & #Kamal !!🫰✨

#Empuraan #Empuran #Mammootty #Bazooka","#Vijay,#Prabhas,#Yash,#Allu,#Jr,#RamCharan,#Mohanlal,#Rajni,#Kamal,#Empuraan,#Empuran,#Mammootty,#Bazooka","['south', 'indian', 'male', 'actors', 'with', '50', 'crs+', 'pre-sales', ':', '-', '🔹', '#', 'vijay', '🔹', '#', 'prabhas', '🔹', '#', 'yash', '🔹', '#', 'allu', 'arjun', '🔹', '#', 'jr', 'ntr', '🔹', '#', 'ramcharan', '[', 'rrr', ']', 'new', 'entry', ':', '-', '#', 'mohanlal', 'from', 'mollywood', '👑💥', 'that', 'too', 'even', 'before', 'the', 'mighty', '#', 'rajni', '&', '#', 'kamal', '!', '!', '🫰✨', '#', 'empuraan', '#', 'empuran', '#', 'mammootty', '#', 'bazooka']",3
allu arjun,"Imagine If #Allu Arjun Has One Characterization Like Rayyappan From Bigil In #AAA/#AA22⏳

Multiplexes kuda BC centres la maripotai AA makeover ki Atlee gadi elevation ki  bakkodi BGM ki🥵

Bring it on @Atlee_dir 💥

#AlluArjun #AA22 #A6","#Allu,#AAA,#AA22,#AlluArjun,#AA22,#A6","['imagine', 'if', '#', 'allu', 'arjun', 'has', 'one', 'characterization', 'like', 'rayyappan', 'from', 'bigil', 'in', '#', 'aaa/', '#', 'aa22⏳', 'multiplexes', 'kuda', 'bc', 'centres', 'la', 'maripotai', 'aa', 'makeover', 'ki', 'atlee', 'gadi', 'elevation', 'ki', 'bakkodi', 'bgm', 'ki🥵', 'bring', 'it', 'on', '@', 'atlee_dir', '💥', '#', 'alluarjun', '#', 'aa22', '#', 'a6']",3
malla reddy,"#Hyderabad: #Malla Reddy lauds #21st Century IAS Academy
telanganatoday.com/malla-red…","#Hyderabad,#Malla,#21st","['#', 'hyderabad', ':', '#', 'malla', 'reddy', 'lauds', '#', '21st', 'century', 'ias', 'academy', 'telanganatoday.com/malla-red…']",2
malla reddy,Better to have an enemy than a fair weather friend like #Malla @sharainkhanduja_official #WolfInSheepsClothing #BackStabber #Mannat #mhkpk,"#Malla,#WolfInSheepsClothing,#BackStabber,#Mannat,#mhkpk","['better', 'to', 'have', 'an', 'enemy', 'than', 'a', 'fair', 'weather', 'friend', 'like', '#', 'malla', '@', 'sharainkhanduja_official', '#', 'wolfinsheepsclothing', '#', 'backstabber', '#', 'mannat', '#', 'mhkpk']",2
malla reddy,"#MallaReddy Bane Doodh Waale

#Boduppal #Medchal Mein #Chetak( Scooter) Par Doodh Ke Cans Dekh Kar #BRS MLA #Malla #Reddy Doodh Waale Ki #Gaadi Par Photo Li Aur #Doodhwale Ki #Shawlposhi Ki #ZMNews","#MallaReddy,#Boduppal,#Medchal,#Chetak,#BRS,#Malla,#Reddy,#Gaadi,#Doodhwale,#Shawlposhi,#ZMNews","['#', 'mallareddy', 'bane', 'doodh', 'waale', '#', 'boduppal', '#', 'medchal', 'mein', '#', 'chetak', '(', 'scooter', ')', 'par', 'doodh', 'ke', 'cans', 'dekh', 'kar', '#', 'brs', 'mla', '#', 'malla', '#', 'reddy', 'doodh', 'waale', 'ki', '#', 'gaadi', 'par', 'photo', 'li', 'aur', '#', 'doodhwale', 'ki', '#', 'shawlposhi', 'ki', '#', 'zmnews']",2
malla reddy,newsseals.com/mla-mallareddy… #malla reddy brs #chandrababu naidu #andhra pradesh floods,"#malla,#chandrababu,#andhra","['newsseals.com/mla-mallareddy…', '#', 'malla', 'reddy', 'brs', '#', 'chandrababu', 'naidu', '#', 'andhra', 'pradesh', 'floods']",1
malla reddy,"#Malla #Reddy #Narayana #Hospital is the #best hospital in #Hyderabad & #Secunderabad, offering over #20 #specialties with #renowned #doctors. We provide #comprehensive #healthcare services at #affordable #prices - bit.ly/4cjJT98","#Malla,#Reddy,#Narayana,#Hospital,#best,#Hyderabad,#Secunderabad,#20,#specialties,#renowned,#doctors,#comprehensive,#healthcare,#affordable,#prices","['#', 'malla', '#', 'reddy', '#', 'narayana', '#', 'hospital', 'is', 'the', '#', 'best', 'hospital', 'in', '#', 'hyderabad', '&', '#', 'secunderabad', ',', 'offering', 'over', '#', '20', '#', 'specialties', 'with', '#', 'renowned', '#', 'doctors', '.', 'we', 'provide', '#', 'comprehensive', '#', 'healthcare', 'services', 'at', '#', 'affordable', '#', 'prices', '-', 'bit.ly/4cjjt98']",2
malla reddy,"#Malla #Reddy #Narayana #Hospital is the #Best #Hospitals In #Jeedimetla, #Hyderabad & #Secunderabad, offering over 20 #specialties with renowned doctors. We provide comprehensive #healthcare services at #affordable #prices - bit.ly/4cjJT98","#Malla,#Reddy,#Narayana,#Hospital,#Best,#Hospitals,#Jeedimetla,#Hyderabad,#Secunderabad,#specialties,#healthcare,#affordable,#prices","['#', 'malla', '#', 'reddy', '#', 'narayana', '#', 'hospital', 'is', 'the', '#', 'best', '#', 'hospitals', 'in', '#', 'jeedimetla', ',', '#', 'hyderabad', '&', '#', 'secunderabad', ',', 'offering', 'over', '20', '#', 'specialties', 'with', 'renowned', 'doctors', '.', 'we', 'provide', 'comprehensive', '#', 'healthcare', 'services', 'at', '#', 'affordable', '#', 'prices', '-', 'bit.ly/4cjjt98']",2
malla reddy,#Malla #Reddy #Narayana #Hospitals Is the #Best #Heart #Hospital in #Hyderabad near #Kompally with leading #cardiologists who have world-class expertise in all #critical #surgeries. Book your appointment now - bit.ly/4ex5mNS,"#Malla,#Reddy,#Narayana,#Hospitals,#Best,#Heart,#Hospital,#Hyderabad,#Kompally,#cardiologists,#critical,#surgeries","['#', 'malla', '#', 'reddy', '#', 'narayana', '#', 'hospitals', 'is', 'the', '#', 'best', '#', 'heart', '#', 'hospital', 'in', '#', 'hyderabad', 'near', '#', 'kompally', 'with', 'leading', '#', 'cardiologists', 'who', 'have', 'world-class', 'expertise', 'in', 'all', '#', 'critical', '#', 'surgeries', '.', 'book', 'your', 'appointment', 'now', '-', 'bit.ly/4ex5mns']",2
malla reddy,"#Malla #Reddy #Narayana #Hospital is the #best #Hospital #Near #Kompally, #Hyderabad & #Secunderabad, offering over #20 #specialties with #renowned #doctors. We provide comprehensive #healthcare #services at #affordable #prices - bit.ly/4cjJT98","#Malla,#Reddy,#Narayana,#Hospital,#best,#Hospital,#Near,#Kompally,#Hyderabad,#Secunderabad,#20,#specialties,#renowned,#doctors,#healthcare,#services,#affordable,#prices","['#', 'malla', '#', 'reddy', '#', 'narayana', '#', 'hospital', 'is', 'the', '#', 'best', '#', 'hospital', '#', 'near', '#', 'kompally', ',', '#', 'hyderabad', '&', '#', 'secunderabad', ',', 'offering', 'over', '#', '20', '#', 'specialties', 'with', '#', 'renowned', '#', 'doctors', '.', 'we', 'provide', 'comprehensive', '#', 'healthcare', '#', 'services', 'at', '#', 'affordable', '#', 'prices', '-', 'bit.ly/4cjjt98']",2
malla reddy,"#Malla #Reddy #Narayana #Hospital is the #best #multispeciality #hospital in #Kompally, #Hyderabad & #Secunderabad, offering over #20 #specialties with renowned doctors. We provide comprehensive #healthcare #services at #affordable #prices - bit.ly/4cjJT98","#Malla,#Reddy,#Narayana,#Hospital,#best,#multispeciality,#hospital,#Kompally,#Hyderabad,#Secunderabad,#20,#specialties,#healthcare,#services,#affordable,#prices","['#', 'malla', '#', 'reddy', '#', 'narayana', '#', 'hospital', 'is', 'the', '#', 'best', '#', 'multispeciality', '#', 'hospital', 'in', '#', 'kompally', ',', '#', 'hyderabad', '&', '#', 'secunderabad', ',', 'offering', 'over', '#', '20', '#', 'specialties', 'with', 'renowned', 'doctors', '.', 'we', 'provide', 'comprehensive', '#', 'healthcare', '#', 'services', 'at', '#', 'affordable', '#', 'prices', '-', 'bit.ly/4cjjt98']",2
malla reddy,"#Malla #Reddy #Narayana #Hospital is the #best #multispeciality #hospital in #Kompally, #Hyderabad & #Secunderabad, offering over 20 specialties with renowned doctors. We provide comprehensive healthcare services at affordable prices - bit.ly/4cjJT98","#Malla,#Reddy,#Narayana,#Hospital,#best,#multispeciality,#hospital,#Kompally,#Hyderabad,#Secunderabad","['#', 'malla', '#', 'reddy', '#', 'narayana', '#', 'hospital', 'is', 'the', '#', 'best', '#', 'multispeciality', '#', 'hospital', 'in', '#', 'kompally', ',', '#', 'hyderabad', '&', '#', 'secunderabad', ',', 'offering', 'over', '20', 'specialties', 'with', 'renowned', 'doctors', '.', 'we', 'provide', 'comprehensive', 'healthcare', 'services', 'at', 'affordable', 'prices', '-', 'bit.ly/4cjjt98']",2
malla reddy,"#Malla Reddy - #ITRaids

IT department conducted Raids at #MallaReddyEngineering college today. The rides are happening from past 5 hours.","#Malla,#ITRaids,#MallaReddyEngineering","['#', 'malla', 'reddy', '-', '#', 'itraids', 'it', 'department', 'conducted', 'raids', 'at', '#', 'mallareddyengineering', 'college', 'today', '.', 'the', 'rides', 'are', 'happening', 'from', 'past', '5', 'hours', '.']",1
malla reddy,#BRS #MLA #Malla Reddy & his son met #DK Shiva Kumar. @BRSparty @INCTelangana,"#BRS,#MLA,#Malla,#DK","['#', 'brs', '#', 'mla', '#', 'malla', 'reddy', '&', 'his', 'son', 'met', '#', 'dk', 'shiva', 'kumar', '.', '@', 'brsparty', '@', 'inctelangana']",0
malla reddy,"నన్ను ఇబ్బంది పెట్టకండి ..! | Malla Reddy Daughter In Law Preethi Reddy On Congress Candidate | ABN 
#Malla Reddy Daughter  #Preethi Reddy  #Congress #Abntelugu","#Malla,#Preethi,#Congress,#Abntelugu","['నన్ను', 'ఇబ్బంది', 'పెట్టకండి', '..', '!', '|', 'malla', 'reddy', 'daughter', 'in', 'law', 'preethi', 'reddy', 'on', 'congress', 'candidate', '|', 'abn', '#', 'malla', 'reddy', 'daughter', '#', 'preethi', 'reddy', '#', 'congress', '#', 'abntelugu']",2
malla reddy,#Trending #Medchal##Malla Reddy #Vote For car,"#Trending,#Medchal,#Malla,#Vote","['#', 'trending', '#', 'medchal', '#', '#', 'malla', 'reddy', '#', 'vote', 'for', 'car']",1
malla reddy,"🩸#Emergency Need #Blood🩸
Name:- Puli. Vyshali
Group:- AB+ve
Age:- 8 Years 
Units:- 2
Problem:- Surgery 
Hospital,Area:- #Malla #Reddy #Narayana, #Suraram, #Hyderabad 
Date:- 02/09/23
Contact:- 90000 71102
Someone please Respond R Share This Message @BloodDonorsIn @KTRBRS","#Emergency,#Blood,#Malla,#Reddy,#Narayana,#Suraram,#Hyderabad","['🩸', '#', 'emergency', 'need', '#', 'blood🩸', 'name', ':', '-', 'puli', '.', 'vyshali', 'group', ':', '-', 'ab+ve', 'age', ':', '-', '8', 'years', 'units', ':', '-', '2', 'problem', ':', '-', 'surgery', 'hospital', ',', 'area', ':', '-', '#', 'malla', '#', 'reddy', '#', 'narayana', ',', '#', 'suraram', ',', '#', 'hyderabad', 'date', ':', '-', '02/09/23', 'contact', ':', '-', '90000', '71102', 'someone', 'please', 'respond', 'r', 'share', 'this', 'message', '@', 'blooddonorsin', '@', 'ktrbrs']",2
revanth reddy,"25 ఏండ్ల ప్రస్థానం.  | YR TV 
#KCR #ktr #Harishrao #Revanth
 #CongressFailedTelangana","#KCR,#ktr,#Harishrao,#Revanth,#CongressFailedTelangana","['25', 'ఏండ్ల', 'ప్రస్థానం', '.', '|', 'yr', 'tv', '#', 'kcr', '#', 'ktr', '#', 'harishrao', '#', 'revanth', '#', 'congressfailedtelangana']",2
revanth reddy,"నాకు ఆ శ్రీరాముడినీ రామరాజ్యం చూడలేదు. కానీ @revanth_anumula అన్న పాలనాను చూస్తుంటే రామరాజ్యం అంటే ఇలానే ఉంటుందని అనిపిస్తుంది.

పేదింటి ఆడబిడ్డ కుండలోని అన్నం తింటూ #Revanth అన్న🫡

సన్నబియ్యం పంపిణీ చేస్తూ రామరాజ్యాన్ని తలపిస్తున్న #RevanthReddy రాజ్యం 

#RamNavami #LordRama","#Revanth,#RevanthReddy,#RamNavami,#LordRama","['నాకు', 'ఆ', 'శ్రీరాముడినీ', 'రామరాజ్యం', 'చూడలేదు', '.', 'కానీ', '@', 'revanth_anumula', 'అన్న', 'పాలనాను', 'చూస్తుంటే', 'రామరాజ్యం', 'అంటే', 'ఇలానే', 'ఉంటుందని', 'అనిపిస్తుంది', '.', 'పేదింటి', 'ఆడబిడ్డ', 'కుండలోని', 'అన్నం', 'తింటూ', '#', 'revanth', 'అన్న🫡', 'సన్నబియ్యం', 'పంపిణీ', 'చేస్తూ', 'రామరాజ్యాన్ని', 'తలపిస్తున్న', '#', 'revanthreddy', 'రాజ్యం', '#', 'ramnavami', '#', 'lordrama']",2
revanth reddy,"BJP Goshamahal MLA Raja Singh gave an open warning to the Telangana Chief Minister Revanth Reddy and Telangana Police.

#Hyderabad #telangana #RamNavami #RajaSingh #RevanthReddy #revanth #telanganapolice #indtoday","#Hyderabad,#telangana,#RamNavami,#RajaSingh,#RevanthReddy,#revanth,#telanganapolice,#indtoday","['bjp', 'goshamahal', 'mla', 'raja', 'singh', 'gave', 'an', 'open', 'warning', 'to', 'the', 'telangana', 'chief', 'minister', 'revanth', 'reddy', 'and', 'telangana', 'police', '.', '#', 'hyderabad', '#', 'telangana', '#', 'ramnavami', '#', 'rajasingh', '#', 'revanthreddy', '#', 'revanth', '#', 'telanganapolice', '#', 'indtoday']",1
revanth reddy,"🔥🔥Deal price
-70%@ ₹91.00
M.R.P.: ₹300.00 Buy here:amzn.to/44g8nzd
#Anant Ambani
#Revanth Reddy","#Anant,#Revanth","['🔥🔥deal', 'price', '-70', '%', '@', '₹91.00', 'm.r.p', '.', ':', '₹300.00', 'buy', 'here', ':', 'amzn.to/44g8nzd', '#', 'anant', 'ambani', '#', 'revanth', 'reddy']",3
revanth reddy,"#KTR cautions against #Revanth Reddy's diversionary tactics
telanganatoday.com/kt-rama-r…","#KTR,#Revanth","['#', 'ktr', 'cautions', 'against', '#', 'revanth', 'reddy', ""'s"", 'diversionary', 'tactics', 'telanganatoday.com/kt-rama-r…']",1
revanth reddy,"#Revanth Reddy conspiring to keep #BC #quota Bills in cold storage, says #Kavitha
telanganatoday.com/revanth-r…","#Revanth,#BC,#quota,#Kavitha","['#', 'revanth', 'reddy', 'conspiring', 'to', 'keep', '#', 'bc', '#', 'quota', 'bills', 'in', 'cold', 'storage', ',', 'says', '#', 'kavitha', 'telanganatoday.com/revanth-r…']",1
revanth reddy,"#Harish Rao criticises #Revanth Reddy for undermining #judiciary, #legislature
telanganatoday.com/dishonour…","#Harish,#Revanth,#judiciary,#legislature","['#', 'harish', 'rao', 'criticises', '#', 'revanth', 'reddy', 'for', 'undermining', '#', 'judiciary', ',', '#', 'legislature', 'telanganatoday.com/dishonour…']",1
revanth reddy,"#Get out of our telengana "" #revanth reddy CM""","#Get,#revanth","['#', 'get', 'out', 'of', 'our', 'telengana', '``', '#', 'revanth', 'reddy', 'cm', ""''""]",1
revanth reddy,"Let the soulful pain of love unfold with #TelisineyNaNuvvey full video from #ArjunReddy.

#VijayDeverakonda #ShaliniPandey #Radhan #RambabuGosala #Revanth #VideoSongs #TeluguVideoSongs #AdityaMusic","#TelisineyNaNuvvey,#ArjunReddy,#VijayDeverakonda,#ShaliniPandey,#Radhan,#RambabuGosala,#Revanth,#VideoSongs,#TeluguVideoSongs,#AdityaMusic","['let', 'the', 'soulful', 'pain', 'of', 'love', 'unfold', 'with', '#', 'telisineynanuvvey', 'full', 'video', 'from', '#', 'arjunreddy', '.', '#', 'vijaydeverakonda', '#', 'shalinipandey', '#', 'radhan', '#', 'rambabugosala', '#', 'revanth', '#', 'videosongs', '#', 'teluguvideosongs', '#', 'adityamusic']",2
revanth reddy,CM #Revanth Reddy released poster and documentary related to the #Gulf Bharosa scheme.,"#Revanth,#Gulf","['cm', '#', 'revanth', 'reddy', 'released', 'poster', 'and', 'documentary', 'related', 'to', 'the', '#', 'gulf', 'bharosa', 'scheme', '.']",1
revanth reddy,"25 ఏండ్ల ప్రస్థానం.  | YR TV 
#KCR #ktr #Harishrao #Revanth
 #CongressFailedTelangana","#KCR,#ktr,#Harishrao,#Revanth,#CongressFailedTelangana","['25', 'ఏండ్ల', 'ప్రస్థానం', '.', '|', 'yr', 'tv', '#', 'kcr', '#', 'ktr', '#', 'harishrao', '#', 'revanth', '#', 'congressfailedtelangana']",2
revanth reddy,"నాకు ఆ శ్రీరాముడినీ రామరాజ్యం చూడలేదు. కానీ @revanth_anumula అన్న పాలనాను చూస్తుంటే రామరాజ్యం అంటే ఇలానే ఉంటుందని అనిపిస్తుంది.

పేదింటి ఆడబిడ్డ కుండలోని అన్నం తింటూ #Revanth అన్న🫡

సన్నబియ్యం పంపిణీ చేస్తూ రామరాజ్యాన్ని తలపిస్తున్న #RevanthReddy రాజ్యం 

#RamNavami #LordRama","#Revanth,#RevanthReddy,#RamNavami,#LordRama","['నాకు', 'ఆ', 'శ్రీరాముడినీ', 'రామరాజ్యం', 'చూడలేదు', '.', 'కానీ', '@', 'revanth_anumula', 'అన్న', 'పాలనాను', 'చూస్తుంటే', 'రామరాజ్యం', 'అంటే', 'ఇలానే', 'ఉంటుందని', 'అనిపిస్తుంది', '.', 'పేదింటి', 'ఆడబిడ్డ', 'కుండలోని', 'అన్నం', 'తింటూ', '#', 'revanth', 'అన్న🫡', 'సన్నబియ్యం', 'పంపిణీ', 'చేస్తూ', 'రామరాజ్యాన్ని', 'తలపిస్తున్న', '#', 'revanthreddy', 'రాజ్యం', '#', 'ramnavami', '#', 'lordrama']",2
revanth reddy,"BJP Goshamahal MLA Raja Singh gave an open warning to the Telangana Chief Minister Revanth Reddy and Telangana Police.

#Hyderabad #telangana #RamNavami #RajaSingh #RevanthReddy #revanth #telanganapolice #indtoday","#Hyderabad,#telangana,#RamNavami,#RajaSingh,#RevanthReddy,#revanth,#telanganapolice,#indtoday","['bjp', 'goshamahal', 'mla', 'raja', 'singh', 'gave', 'an', 'open', 'warning', 'to', 'the', 'telangana', 'chief', 'minister', 'revanth', 'reddy', 'and', 'telangana', 'police', '.', '#', 'hyderabad', '#', 'telangana', '#', 'ramnavami', '#', 'rajasingh', '#', 'revanthreddy', '#', 'revanth', '#', 'telanganapolice', '#', 'indtoday']",1
revanth reddy,"🔥🔥Deal price
-70%@ ₹91.00
M.R.P.: ₹300.00 Buy here:amzn.to/44g8nzd
#Anant Ambani
#Revanth Reddy","#Anant,#Revanth","['🔥🔥deal', 'price', '-70', '%', '@', '₹91.00', 'm.r.p', '.', ':', '₹300.00', 'buy', 'here', ':', 'amzn.to/44g8nzd', '#', 'anant', 'ambani', '#', 'revanth', 'reddy']",3
revanth reddy,"#KTR cautions against #Revanth Reddy's diversionary tactics
telanganatoday.com/kt-rama-r…","#KTR,#Revanth","['#', 'ktr', 'cautions', 'against', '#', 'revanth', 'reddy', ""'s"", 'diversionary', 'tactics', 'telanganatoday.com/kt-rama-r…']",1
